id,site_annonce,entreprise,publication,poste,experience,contrat,valeur_duree_contrat,type_duree_contrat,teletravail,valeur_salaire,devise_salaire,periode_salaire,competences,profil,description,ville,lien
c88f046e3591d698f44514df463ccab4,freework,infidis,2024-07-22,expert reseau datacenter h/f,senior,"cdi,freelance",12.0,mois,partiel,425.0,€,,bonne connaissance contexte openshfit et plus particulièrement l’intégration et l’exploitation d’une cni de type cilium ou tigera.connaissance des méthodes d’interconnexion avec une fabric réseau plus standard (protocoles de routage type bgp). et ainsi être en capacité de faire l’interface entre les équipes rxd et iac sur la partie automatisation infra as codelocalisation : bordeaux ou saint-quentin en yvelines,"vous justifiez d’une expérience professionnelle similaire minimum de 5 ans, et maîtrisez les environnements suivants :cisco (nx-os, ios-xr) ;fabrics (vxlan) ;routage avancé (bgp, ospf, isis)ansible, python et terraformsdn (nsx-t, aci).bonne connaissance contexte openshfit et plus particulièrement l’intégration et l’exploitation d’une cni de type cilium ou tigera.connaissance des méthodes d’interconnexion avec une fabric réseau plus standard (protocoles de routage type bgp). et ainsi être en capacité de faire l’interface entre les équipes rxd et iac sur la partie automatisation infra as codelocalisation : bordeaux ou saint-quentin en yvelines","nous recherchons pour l’un de nos clients grands compte un ""expert réseau datacenter h/f"".en tant qu'expert réseau datacenter, vous serez un des référents techniques concernant la conception et l'exploitation du réseau dans nos datacenters.vous aurez pour principales missions :fournir un soutien technique de haut niveau pour la conception, le déploiement et la gestion de l'infrastructure réseau du datacenter.participer à la résolution des problèmes complexes de niveau 3, de l'optimisation des performances et de la mise en œuvre des nouvelles technologies réseau.collaborer avec les équipes d'ingénierie et d'exploitation pour élaborer des plans d'amélioration continue de l'infrastructure réseau.assurer l’interface avec les experts des autres domaines.former et encadrer les membres juniors de l'équipe réseau.mettre à jour les documentations techniques au fil du temps.effectuer une veille technologique sur le périmètre.","guyancourt, île-de-france",https://www.free-work.com/fr/tech-it/analyste/job-mission/expert-reseau-datacenter-h-f
f5c5e312fd3fd928cdc04c2c403c1cfb,freework,omicrone,2024-07-22,directeur des opération reporting réglementaire transactionnel ,senior,"freelance,cdi",1.0,annee,partiel,330.0,€,,l'objet de la mission consiste à :-	etre le garant opérationnel de la qualité des livrables du programme t2r et de son adéquation avec les attentes exprimées par le méti-	piloter et superviser des projets stratégiques du reporting réglementaires -	etre le garant de la qualité de la backlog de la filière data & regulatory - assurer la coordination transverse des delivery leads de la filière-	monitoring opérationnel du repsect des processus cmi (build & delivery) appliqués à la filière data & regulatory.-	suivre la cohérence du plan de recrutement de la filière data & regulatory.-	généraliser l'adoption du déploiement de la méthodologie agile @scale en approche capacitaire pour toute la filière data & regulatory.,l'objet de la mission consiste à :-	etre le garant opérationnel de la qualité des livrables du programme t2r et de son adéquation avec les attentes exprimées par le méti-	piloter et superviser des projets stratégiques du reporting réglementaires -	etre le garant de la qualité de la backlog de la filière data & regulatory - assurer la coordination transverse des delivery leads de la filière-	monitoring opérationnel du repsect des processus cmi (build & delivery) appliqués à la filière data & regulatory.-	suivre la cohérence du plan de recrutement de la filière data & regulatory.-	généraliser l'adoption du déploiement de la méthodologie agile @scale en approche capacitaire pour toute la filière data & regulatory.,je cherche pour mon client dans le secteur bancaire un directeur des opération reporting réglementaire transactionnell'objet de la mission consiste à :-	etre le garant opérationnel de la qualité des livrables du programme t2r et de son adéquation avec les attentes exprimées par le méti-	piloter et superviser des projets stratégiques du reporting réglementaires -	etre le garant de la qualité de la backlog de la filière data & regulatory - assurer la coordination transverse des delivery leads de la filière-	monitoring opérationnel du repsect des processus cmi (build & delivery) appliqués à la filière data & regulatory.-	suivre la cohérence du plan de recrutement de la filière data & regulatory.-	généraliser l'adoption du déploiement de la méthodologie agile @scale en approche capacitaire pour toute la filière data & regulatory.,"île-de-france, france",https://www.free-work.com/fr/tech-it/analyste/job-mission/directeur-des-operation-reporting-reglementaire-transactionnel
8af17f1e151f94a4997caff5f5da940d,freework,celad,2024-07-23,consultant power b.i power platform,intermediaire,freelance,12.0,mois,partiel,450.0,€,,"• restituer les données de l'entreprise sous forme de tableaux de bord, de graphiques, de cubes olap pour faciliter les choix stratégiques de la direction• comprendre l’attendu en terme de reporting• collecter et stocker les données (extraction) puis les distribuer et les exploiter (restitution)• tester les différentes restitutions (cubes olap, tableaux de bord, reporting)• intégrer et mettre en production le développement• assurer une maintenance• mise en œuvre de socles/applications, datamanagement & business intelligence/analytics• migration d'un outil bi• mise en œuvre d'applications analytiques sous powerbi ou autres (e.g. analyse des dépenses, cartographie et optimisation des immeubles, ...)activités et tâches :• le pilotage et l’organisation des phases de migration de données (coordonner les travaux de migration)• l’étude des modèles de données source et destination• l’élaboration des fichiers de mapping (source / destination). ainsi que les différents fichiers de spécification• la stratégie de migration (etl)• la validation des scripts d'extraction et transformation• la prise en charge du plan de réversibilité des données• conception et réalisation de modèles de données et cubes ssas• conception dashboard powerbi (en proximité avec les métiers) et réalisation (mode import, direct query, live query)• développement de dashboards tableau, gestion des bases de données type sql, gestion des etls type informatica cloud, récupération ou le plug de données salesforce","de formation supérieure bac+ 5 (ou expérience équivalente) avec une expérience professionnellede 5 ans et plus.compétences techniques :• power bi (desktop & service)• power platform,• business objects bi4,• oracle pl/sql,• git.compétences fonctionnelles• compréhension des enjeux métiers et businesscompétences humaines :• capacités de communication/vulgarisation/synthèse• capacités d’adaptationétat d’esprit :• sens du service• esprit d’équipe• curiosité• agilité d'esprit","notre client est un groupement d’intérêt économique qui intervient en support de l’activité des établissements du groupe bancaire. il est structuré autour de trois expertises métiers : opérations financières, alertes sanctions/embargos et données de marché.à travers ses équipes spécialisées, il fournit à ses clients des services métiers et des solutions techniques dans de nombreux domaines (conformité, risques, règlements/livraisons, comptabilité, sécurité financière, kyc…).passionné(e) par l'informatique et désireux de relever de nouveaux défis ?rejoignez nos équipes d'experts et participez à nos projets innovants utilisant les dernières tendances technologiques.vos missions au sein de l’équipeau sein du domaine décisionnel de la dsi et plus spécifiquement rattaché à l’équipebusiness intelligence, nous recherchons un expert bi.vos missions seront les suivantes :• définir et implémenter les solutions techniques en accord avec les spécifications et engarantissant le respect des normes de sécurité, d’architecture et de développement ;• documenter les solutions pour les développements ultérieurs ;• préparer, automatiser et réaliser les tests en y incluant les tests d’intégration ;• assurer le support aux utilisateurs lors de la phase de recette et la maintenance ;• participer au support de production et l’accompagnement de nos clients.","paris, france",https://www.free-work.com/fr/tech-it/analyste/job-mission/consultant-power-b-i-power-platform
77c4f91e5ea9e71745bf7d984ce3f530,freework,celad,2024-07-20,business analyst assurance editique,intermediaire,freelance,12.0,mois,partiel,500.0,€,,banque et assurance située à paris 13.,"un des volets de ce projet porte sur la mise en place des parcours de souscription et avenants pour les conseillers des réseaux etindépendants. au sein de ce chantier d’une dizaine de personnes, le collaborateur travaillera en agilité et prendra en charge :- la rédaction de spécifications détaillées sur les parcours (incluant la mise en place de la signature électronique),- la participation à la validation des spécifications techniques avec le scrum master,- la co-animation de démonstrations aux métiers,- la participation à la stratégie de recette,- le support aux équipes de développement et de recette,- l’accompagnement des mises en service."," métier assurances de personnesles chantiers principaux chantiers it vont permettre de :- construire un outil front digital à destination des clients et des réseaux (y compris partenaires indépendants),- construire un outil de workflow permettant le suivi des dossiers clients dématérialisés,- capitaliser sur l’outil de gestion du passif en intégrant de nouvelles fonctionnalités,- étendre le périmètre fonctionnel de l’outil de gestion de l’actif,- rationaliser la gestion comptable via les outils du groupe. un des volets de ce projet porte sur la mise en place des parcours de souscription et avenants pour les conseillers des réseaux etindépendants. au sein de ce chantier d’une dizaine de personnes, le collaborateur travaillera en agilité et prendra en charge :- la rédaction de spécifications détaillées sur les parcours (incluant la mise en place de la signature électronique),- la participation à la validation des spécifications techniques avec le scrum master,- la co-animation de démonstrations aux métiers,- la participation à la stratégie de recette,- le support aux équipes de développement et de recette,- l’accompagnement des mises en service.","paris, france",https://www.free-work.com/fr/tech-it/analyste/job-mission/business-analyst-assurance-editique
3e6010fa23aad877c438357637b12f75,freework,selene,2024-07-19,data engineer xdi semarchy freelance ou cdi f/h,intermediaire,"contractor,permanent,fixed-term",1.0,annee,partiel,345.0,€,,vous travaillez au sein de la direction des systèmes d'informations en étroite collaboration avec le chef de projet dsi.vous participez aux nouveaux projets essentiels pour la transformation digitale de notre client.,"nous recherchons un profil technique, autonome et ayant déjà eu une expérience sur xdi semarchy, anciennement stambia.vous disposez d'un bac+3 dans le domaine de l'informatique et de la data.","nous recherchons un data engineer pour un de nos clients situé dans les pays de la loire.le poste requiert une personne avec de l'expérience sur l'alimentation de plateformes data centralisées (datalake) qui saurait à la fois :seconder le chef de projet dsi, c'est-à-dire :rédiger les spécifications fonctionnelles et techniquesapporter son expérience dans la constitution des datamarts et leur rangement et la gestion des accès.le poste requiert également des compétences en développement et recettage de flux d'alimentation du datalake (données brutes et golden), dans le respect des bonnes pratiques.","ancenis, pays de la loire",https://www.free-work.com/fr/tech-it/analyste/job-mission/data-engineer-xdi-semarchy-freelance-ou-cdi-f-h
bf0fefd4f91ca4fc028ea4dbf1d90979,freework,tekway (archytas),2024-07-22,data manager 5 ans ,senior,freelance,12.0,mois,partiel,550.0,€,,"collaboration avec des équipes de développeurs, d'analystes de données, de responsables de la sécurité des données et de gestionnaires de projets.gestion de volumes de données importants et complexes, mise en place de systèmes de sécurité robustes, et résolution de problèmes techniques liés à la qualité des données.","compétences et qualifications requises :formation : diplôme en informatique, gestion des données, systèmes d'information ou dans un domaine connexe.expérience : expérience significative et avérée en gestion des données, avec une solide compréhension des principes de gouvernance des données et des meilleures pratiques.compétences techniques : maîtrise des outils et technologies de gestion des données (bases de données, etl, bi, etc.), ainsi que des langages de programmation et de requête (sql, python, etc.).compétences analytiques : excellentes compétences analytiques avec la capacité de transformer les données en informations exploitables.compétences en communication : capacité à communiquer efficacement avec des parties prenantes techniques et non techniques, à expliquer des concepts complexes de manière claire et concise.sens du détail : grande rigueur et attention aux détails pour garantir la qualité et l'exactitude des données.compétences en gestion de projet : expérience en gestion de projets avec la capacité de gérer plusieurs projets simultanément et de respecter les délais.","pour l'un de nos clients secteur de l'hotellerie et du service, nous recherchons un consultant data manager qui sera responsable de la gestion et de l'organisation des données au sein d'une équipe data sur les données achats. responsabilités principales :gestion des données : superviser la collecte, le stockage, la gestion et la mise à jour des données, en garantissant leur qualité, leur précision et leur intégrité.gouvernance des données : développer et mettre en œuvre des politiques et des procédures de gouvernance des données pour assurer la conformité aux normes réglementaires et aux meilleures pratiques de l'industrie.sécurité des données : assurer la sécurité des données en mettant en place des mesures de protection contre les accès non autorisés, les pertes de données et les cybermenaces.analyse et reporting : collaborer avec les analystes de données pour concevoir et générer des rapports et des analyses qui soutiennent la prise de décision stratégique.gestion de projets : planifier et superviser les projets de gestion des données, en veillant à leur exécution dans les délais et le respect du budget.formation et support : former et assister les utilisateurs internes sur les bonnes pratiques de gestion des données et l'utilisation des outils de gestion des données.technologies et outils : evaluer et implémenter des technologies et des outils de gestion des données innovants pour améliorer l'efficacité et la productivité des processus de gestion des données.collaboration interdépartementale : travailler en étroite collaboration avec les différents départements pour comprendre leurs besoins en données et développer des solutions adaptées.","paris, france",https://www.free-work.com/fr/tech-it/analyste/job-mission/data-manager-5-ans
80a007b9f9f666ed820f651758d59836,freework,syd conseil management,2024-07-22,chef de projet moa data h/f,senior,"cdi,freelance",12.0,mois,partiel,525.0,€,,"depuis 1999, le groupe syd accorde le plus grand soin (digital care) à l’accélération de la transformation digitale de ses clients.pour cela, nous intervenons dans 4 domaines :le conseil (accompagnement de projet, infrastructure management)l’intégration de solutions (erp, crm, bi, gestion des interactions client)le développement applicatif web/mobilel'infogérance (solution cloud, infrastructure hybride, maintenance, sécurité & sauvegarde, distribution de matériel)nos agences sont basées à nantes, rennes, brest, paris, niort, et bordeaux.notre quotidien repose sur nos 3 valeurs (intégrité, respect, solidarité), qui définissent notre terrain de jeu du vivre ensemble.vous partagez nos valeurs, vous avez envie de créer du sens et d’innover ? qu’attendez-vous pour nous rejoindre et libérer votre potentiel à nos côtés ?","de formation supérieure, vous avez des expériences significatives (5 ans minimum) de chef de projet data sur des projets informatiques complexes.vous êtes doté de fortes capacités d’analyse/synthèse, et compétences fonctionnelles permettant la rédaction de spécifications générales et détaillées.rigueur, méthode, organisation et fiabilité : vous savez hiérarchiser et établir les priorités d’actions selon les enjeux des activités. vous tenez vos engagements et produisez un travail de qualité.une bonne connaissance des secteurs de l'assurance et de la data (architecture, big data et outils de datavisualisation) est essentielle pour comprendre les enjeux spécifiques de notre client.alors n'hésitez plus et envoyez nous votre cv.","dans le cadre de notre développement nous recherchons un(e) chef(fe) de projet moa data - h/f à le mans afin d’accompagner l’un de nos clients grands comptes sur ses projets.le chef de projet aura pour mission :-la contribution aux chantiers data sur les si décisionnel-la rédaction d'études de faisabilité-la rédaction de documents de spécifications-la contribution à la mise en œuvre des stratégies de recettes.-le suivi et la priorisation des anomaliesune connaissance de l'assurance sur les domaines produit / contrat d'assurance en b2b ou b2c (partenariat, modèle affinitaire, gestion déléguées ...)","le mans, pays de la loire",https://www.free-work.com/fr/tech-it/analyste/job-mission/chef-de-projet-moa-data-h-f-4
357e7db231cc7cb4ee0dbbb0e08d61fc,freework,bi solutions,2024-07-22,architect data  expérimenté senior  mdm,senior,freelance,1.0,annee,partiel,625.0,€,,"un architecte data senior expérimentéquelqu'un capable de travailler sur des projets analytics et master data managementune personne à l'aise pour collaborer avec différentes équipes (métier, data engineers, data scientists)un expert en modélisation de données et en architecture de systèmes d'information complexesles missions principales incluent :développer la politique d'architecture logique des donnéescréer et maintenir le modèle de données d'entrepriseguider les équipes sur l'implémentation des contrôles de qualité des donnéestravailler sur l'architecture de données de haut niveau","un architecte data senior expérimentéquelqu'un capable de travailler sur des projets analytics et master data managementune personne à l'aise pour collaborer avec différentes équipes (métier, data engineers, data scientists)un expert en modélisation de données et en architecture de systèmes d'information complexesles missions principales incluent :développer la politique d'architecture logique des donnéescréer et maintenir le modèle de données d'entrepriseguider les équipes sur l'implémentation des contrôles de qualité des donnéestravailler sur l'architecture de données de haut niveau","un architecte data senior expérimenté  mdmquelqu'un capable de travailler sur des projets analytics et master data managementune personne à l'aise pour collaborer avec différentes équipes (métier, data engineers, data scientists)un expert en modélisation de données et en architecture de systèmes d'information complexesles missions principales incluent :développer la politique d'architecture logique des donnéescréer et maintenir le modèle de données d'entrepriseguider les équipes sur l'implémentation des contrôles de qualité des donnéestravailler sur l'architecture de données de haut niveau","île-de-france, france",https://www.free-work.com/fr/tech-it/analyste/job-mission/architect-data-experimente-senior-mdm
dbe97822e444009d5cfa5caaece8a9d1,freework,celad,2024-07-21,architecte applicatif java spark gcp,senior,freelance,12.0,mois,partiel,600.0,€,,"• définir et maintenir l’architecture technique (référentiel) de tout ou partie du système d’information en veillant à la cohésion entre les aspects matériels, applicatifs, systèmes d'exploitation, réseaux…• garantir la cohérence, la pérennité et analyse les impacts techniques des nouvelles solutions et leur cohérence avec l'architecture existante• etablir des préconisations pour tout nouveau projet ou nouvelle technologie et conseille l'urbaniste sur l'utilisation et les implémentations possibles des outils• communiquer l'architecture auprès des équipes projet (conception, développement, intégration, tests...)• organiser les choix de veille technologique• garantir les bonnes performances de l'architecture, de la stabilité, d'évolution, et des délais de réponse des services• définir l’architecture technique du ou des systèmes d’information• vérifier et analyser les impacts techniques des nouvelles solutions et leur cohérence avec l'architecture existante• définition et gestion du référentiel du système informatique sur les plans : outils, procédures, normes, vocabulaire, sécurité…• définition et gestion des standards techniques• pour tout nouveau projet ou toute nouvelle technologie, participer à l’étude d’impact sur l’architecture existante ou prévisionnelle• préconiser des choix techniques en vue d’assurer la cohérence de cette évolution• conseiller l'urbaniste sur l’utilisation et les implémentations possibles des outils informatiques et de télécommunications• organiser les choix de veille technologique• travailler en équipe avec l'urbaniste des si• promouvoir l’architecture technique auprès des informaticiens","bonne connaissance des architectures logicielles orientées services et microservices•             très bonne connaissance dans le développement logicielle : java, spark•      bonne connaissance gcp et outillage data•             connaissance de kafka•             bonne qualité rédactionnelle","dans le cadre des projets d'évolution du si, l'architecte applicatif a pour mission : d'accompagner opérationnellement les projets pour la définition de l’architecture applicative et défendre les choix opérés lors du passage en comité d’architecture et des différentes instances. il est sollicité sur les nouveaux projets et sur les évolutions significatives des applications existantes (nouveaux flux, nouveaux composants, évolutions du périmètre fonctionnel initial…)•     participer activement à la phase de cadrage projet•             découpage en services/microservices•             proposer et accompagner les projets dans l’adoption des technologies de type spark, java, kafka•             accompagner les équipes de développements pour l’application des règles et standards d’architecture.•             répondre aux exigences fonctionnelles et non fonctionnelles demandées dans le cadre de la mise en place de la solution.•             evaluer la pertinence et la cohérence des projets par rapport aux patterns d’architecture technique et aux systèmes existants (par des études d’opportunité, des poc, etc.)•             rédaction des dossiers d’architecture applicative et techniques•             gérer (construction, mise à jour et évolution) la cartographie technique du si ou du sous-ensemble du si dont il a la charge•             définir ou contribuer à la définition des patterns d’architecture technique à partir des services d’infrastructure mis à disposition par l’infogéreur du groupe ","paris, france",https://www.free-work.com/fr/tech-it/analyste/job-mission/architecte-applicatif-java-spark-gcp
d7ab4f81baa73cbe580dfadd76347fd3,freework,as international,2024-07-21,cdp cyber industriel ,senior,"freelance,cdi",3.0,mois,partiel,370.0,€,,"qualités personnelles :clarté de communication, capacité de rédaction et de schématisation.travail en équipe, sens du relationnel et approche collaborative.rigueur, organisation et autonomie.","profil recherché :formation : ingénieur en informatique.expérience : minimum 5 ans sur un poste similaire, avec une expérience avérée en gestion de projet si.compétences :expertise en équipements embarqués de télétransmission rtu.gestion de relations avec des agents métiers et fournisseurs d’équipements de télétransmission.connaissance des systèmes industriels (télétransmission, modbus, opcua, automatisme, scada).connaissances en infrastructure it data center (serveurs, stockage nas, réseaux).expérience en projet cybersécurité (durcissement, cloisonnement, gestion des accès)."," notre client une grande entreprise industrielle disposant d’une implantation géographique sur l’ensemble du territoire national recherche un(e) cdp cyber industriel.   objectif :établir un programme de sécurisation globale des installations industrielles en fonction des risques encourus. ce programme vise notamment à :limiter le risque de propagation d’une attaque multisites.protéger les actifs industriels critiques.intégrer la cybersécurité dans le cycle de vie des projets et réduire la dette technique. responsabilités :pilotage :planifier et coordonner les équipes pour la réalisation des projets.animer les ateliers techniques et les comités de suivi.suivre l’avancement des livrables, actions, risques, et points bloquants.faire le compte-rendu des réunions et assurer le reporting.étude :faire ou compléter l’état des lieux de l’existant.collecter et analyser les usages.travailler avec les architectes et les leaders opérationnels pour définir les solutions.s’assurer de la prise en compte des exigences de cybersécurité (security by design).réalisation, tests et déploiement :réaliser des prototypes avec les équipes techniques.produire les cahiers des charges et suivre les développements.rédiger les cahiers de recette et participer aux tests techniques et utilisateurs.organiser et coordonner les déploiements pilotes et finaux.conduite du changement :communiquer l’avancement du projet et présenter les changements aux métiers.organiser des sessions de formation et produire les guides utilisateurs.assurer l’assistance utilisateur pendant la phase projet et le run.atterrissage en run :définir les besoins d’évolution continue des solutions déployées.produire les procédures nécessaires au mco/mcs et assurer la prise en charge par les équipes de run.","paris, france",https://www.free-work.com/fr/tech-it/analyste/job-mission/cdp-cyber-industriel
c377ed0c73c12a26b684b47498162ece,freework,citech,2024-07-22,chef de projet / directeur technique (h/f),senior,"freelance,cdi",3.0,annee,partiel,390.0,€,,"👌 citech recrute ! 👌✨ si vous souhaitez apporter vos compétences dans la réalisation d’un projet important, nous avons la mission pour vous ! nous recherchons en effet un(e) chef de projet / directeur technique (h/f) 🚀 🌟 votre mission est pour un groupe familial qui depuis plus de 150 ans, est un acteur international des métiers de l'ingénierie et des services. ses 73 000 collaborateurs œuvrent au quotidien pour contribuer à créer des environnements toujours plus sains, sûrs et fiables🌟","🎓 de formation supérieure en informatique, vous justifiez d’une expérience réussie sur un même type de poste.⚙️ les compétences attendues sont les suivantes :✔️ vous avez d’importantes connaissances en réseau (sdwan, mpls) ainsi que sur les datacenter et en intégration. ✔️ vous avez un niveau d’anglais professionnel. ☑️ vous êtes reconnu(e) pour votre autonomie et votre créativité. vous faites preuve de rigueur dans l’exercice de vos fonctions et vous appréciez le travail en équipe.","🙌🔽 vous aurez donc les missions principales suivantes : 🔽🙌intégration :🔸 superviser l'intégration des systèmes et des applications🔸 coordonner avec les équipes internes et les fournisseurs externes pour garantir une intégration fluideinfrastructure (datacenter) :🔸 gérer les projets liés aux datacenters, y compris les expansions et les optimisations🔸 assurer la maintenance et la disponibilité des infrastructures critiquesréseau (bascule sdwan vers mpls de plusieurs dizaines de sites) :🔸 piloter la migration des réseaux sdwan vers mpls pour plusieurs dizaines de sites🔸 collaborer avec les équipes réseau pour optimiser les performances et la sécuritéendpoint :🔸 gérer les déploiements et la maintenance des équipements endpoint🔸 assurer la sécurité et la conformité des dispositifs endpoint","marseille, provence-alpes-côte d'azur",https://www.free-work.com/fr/tech-it/analyste/job-mission/chef-de-projet-directeur-technique-h-f
43cab9fb1862e6faf16cab6fdabbbf46,freework,delaware france,2024-07-22,data architect h/f,senior,freelance,6.0,mois,partiel,400.0,€,,aucun,"profil10 ans d’éxperience en software engineering / dataconnaissance large de l'écosystème data et des solutions de stockage, de processing, d’orchestration, etc.maîtrise de l'environnement cloud (de préférence aws)expérience directe avec les refontes, migrations des systèmes logiciels complexesmaîtrise de modélisation de données, systèmes distribués, optimisation des requêtesmaîtrise de langages de programmation liés data (scala, python, java), sql et de bonnes pratiques de software engineeringconnaissances en technologies ml, devops/dataops/mlopscapacité de communication de concepts techniques complexes à des audiences variées","mission data architect au sein de la data platefome, nous recherchons un·e data solutions architect qui accompagnera les différents projets dans des designs d’architecture et les choix techniques et mettent au coeur de leurs enjeux :la qualité et l’accessibilité de la donnéel'évolutivité des processus associés au cycle de vie de la donnéel’élasticité des infrastructures et des servicescapacité à intégrer de nouvelles donnéesl'industrialisation des processus de transformation des donnéesun temps considerable sera dédié à l'accompagnement des équipes e-commerce sur les problématiques de migration de google analytics vers amplitude ainsi que la création d'une multitude de dashboards de web analytics.objectifs et livrablesaccompagner les projets à la bonne utilisation de la plateforme dataparticiper au processus de validation d’architecture (design review)définir et maintenir les normes et les principes d'architecturefaire la veille technique et participer au choix d'outilsassurer un bon alignement entre la vision technique de l'entreprise, les priorités et les besoins utilisateurs","lille, hauts-de-france",https://www.free-work.com/fr/tech-it/analyste/job-mission/data-architect-h-f-21
022fa6962b952d102bc5702c9bd08f24,freework,groupe aptenia,2024-07-23,expert llmops - (h/f),intermediaire,freelance,2.0,annee,partiel,650.0,€,,"✅intervenir sur le développement, l'architecture et l'industrialisation de llm ""maison""✅intégrer une équipe d'expert en data science/machine learning✅un fort intérêt pour l'innovation, réaliser une veille active✅une bonne communication serait grandement appréciée","✅intervenir sur le développement, l'architecture et l'industrialisation de llm ""maison""✅intégrer une équipe d'expert en data science/machine learning✅un fort intérêt pour l'innovation, réaliser une veille active✅une bonne communication serait grandement appréciée","je suis à la recherche d'un expert llm avec une expérience en industrialisation de llm développés à partir de solutions open source pour une prestigieuse société française.2j de tt✅intervenir sur le développement, l'architecture et l'industrialisation de llm ""maison""✅intégrer une équipe d'expert en data science/machine learning✅un fort intérêt pour l'innovation, réaliser une veille active✅une bonne communication serait grandement appréciéel'entretien tournera autour de votre projet où vous avez eu l'occasion d'industrialiser des llm","lyon, auvergne-rhône-alpes",https://www.free-work.com/fr/tech-it/analyste/job-mission/expert-llmops-h-f
c7510db42cf4e48ffa17e685a7abcb15,freework,worldwide people,2024-07-22,product definition concevoir et tester environnement anglophone sophia antipolis/ev,intermediaire,freelance,6.0,mois,partiel,305.0,€,,"product definition concevoir et tester environnement anglophone sophia antipolisla mission consiste à définir, concevoir et tester les futures évolutions/la mission comprendra les activités de développement suivantes : - analyse analyser les besoins commerciaux rédigés par les clients - effectuer l'analyse fonctionnelle, proposer des solutions viables. - effectuer des études de faisabilité. - participer aux sessions de précision des exigences avec les clients compagnies aériennes. - conception des spécifications fonctionnelles - rédiger la documentation des spécifications du produit ou des études fonctionnelles. - collaborer étroitement avec les membres de l'équipe avec un état d'esprit agile, s'assurer que les activités de développement sont en ligne avec les spécifications. - préparer une documentation ad hoc chaque fois que nécessaire pour les développeurs afin de s'assurer que le développement peut être pleinement aligné sur la fonctionnalité attendue. - test fonctionnel et maintenance du logiciel - participer à la phase de validation du cycle de vie du produit, peaufiner si nécessaire pour finaliser le produit. - rédiger un plan de test et exécuter des cas de test. examiner et valider les tests pour s'assurer que le comportement attendu est conforme à la solution fonctionnelle développée. - tests de bout en bout, support - soutenir les utilisateurs finaux lors des phases d'acceptation. - soutenir le client en déboguant les solutions existantes en collaboration avec le chef de produit ou l'analyste de définition de produit. - soutenir les équipes d'implémentation d'amadeus pour mettre en œuvre les produits associés pour les clients compagnies aériennes. - test et maintenance du logiciel. assurer l'intégrité de la production.les livrables couvrent toutes les phases de définition du produit : analyse fonctionnelle, spécification, validation de bout en bout, support et assistance aux clients, coordination. ","product definition environnement anglophonela mission consiste à définir, concevoir et tester les futures évolutions/la mission comprendra les activités de développement suivantes : - analyse analyser les besoins commerciaux rédigés par les clients - effectuer l'analyse fonctionnelle, proposer des solutions viables. - effectuer des études de faisabilité. - participer aux sessions de précision des exigences avec les clients compagnies aériennes. - conception des spécifications fonctionnelles - rédiger la documentation des spécifications du produit ou des études fonctionnelles. - collaborer étroitement avec les membres de l'équipe avec un état d'esprit agile, s'assurer que les activités de développement sont en ligne avec les spécifications. - préparer une documentation ad hoc chaque fois que nécessaire pour les développeurs afin de s'assurer que le développement peut être pleinement aligné sur la fonctionnalité attendue. - test fonctionnel et maintenance du logiciel - participer à la phase de validation du cycle de vie du produit, peaufiner si nécessaire pour finaliser le produit. - rédiger un plan de test et exécuter des cas de test. examiner et valider les tests pour s'assurer que le comportement attendu est conforme à la solution fonctionnelle développée. - tests de bout en bout, support - soutenir les utilisateurs finaux lors des phases d'acceptation. - soutenir le client en déboguant les solutions existantes en collaboration avec le chef de produit ou l'analyste de définition de produit. - soutenir les équipes d'implémentation pour mettre en œuvre les produits associés pour les clients compagnies aériennes. - test et maintenance du logiciel. assurer l'intégrité de la production.les livrables couvrent toutes les phases de définition du produit : analyse fonctionnelle, spécification, validation de bout en bout, support et assistance aux clients, coordination. ","product definition concevoir et tester environnement anglophone sophia antipolisla mission consiste à définir, concevoir et tester les futures évolutions/la mission comprendra les activités de développement suivantes : - analyse analyser les besoins commerciaux rédigés par les clients - effectuer l'analyse fonctionnelle, proposer des solutions viables. - effectuer des études de faisabilité. - participer aux sessions de précision des exigences avec les clients compagnies aériennes. - conception des spécifications fonctionnelles - rédiger la documentation des spécifications du produit ou des études fonctionnelles. - collaborer étroitement avec les membres de l'équipe avec un état d'esprit agile, s'assurer que les activités de développement sont en ligne avec les spécifications. - préparer une documentation ad hoc chaque fois que nécessaire pour les développeurs afin de s'assurer que le développement peut être pleinement aligné sur la fonctionnalité attendue. - test fonctionnel et maintenance du logiciel - participer à la phase de validation du cycle de vie du produit, peaufiner si nécessaire pour finaliser le produit. - rédiger un plan de test et exécuter des cas de test. examiner et valider les tests pour s'assurer que le comportement attendu est conforme à la solution fonctionnelle développée. - tests de bout en bout, support - soutenir les utilisateurs finaux lors des phases d'acceptation. - soutenir le client en déboguant les solutions existantes en collaboration avec le chef de produit ou l'analyste de définition de produit. - soutenir les équipes d'implémentation d'amadeus pour mettre en œuvre les produits associés pour les clients compagnies aériennes. - test et maintenance du logiciel. assurer l'intégrité de la production.les livrables couvrent toutes les phases de définition du produit : analyse fonctionnelle, spécification, validation de bout en bout, support et assistance aux clients, coordination. ","sophia antipolis 1, provence-alpes-côte d'azur",https://www.free-work.com/fr/tech-it/analyste/job-mission/product-definition-concevoir-et-tester-environnement-anglophone-sophia-antipolis-ev-5
