id,site_annonce,entreprise,publication,poste,contrat,teletravail,profil,description,ville,lien
40bbe2b294cf969d29817922d9041606,hellowork,groupe gema - esi business school / ia school (siège national),2024-06-24,data analyst h/f,alternance,,"-   avoir une bonne compréhension des bases de données.
-   maîtriser les langages de programmation tels que python, ainsi que les outils et technologies couramment utilisés en ingénierie des données.
-   avoir des compétences en matière de manipulation et de traitement de données, ainsi qu'une bonne compréhension des principes de l'apprentissage automatique (machine learning).
-   être autonome, curieux(se) et avoir un esprit d'analyse pour résoudre des problèmes complexes liés aux données.
-   formation prise en charge à 100% par l'entreprise.
-   rémunération selon niveau d'études + âge.","l'ia school, l'ecole de l'intelligence artificielle et du management recherche pour son entreprise partenaire, spécialisée dans le secteur du pharmaceutique, un(e) data analyst en contrat d'apprentissage, pour préparer l'une de nos formations diplômantes reconnues par l'etat.

conditions préalables pour postuler à cette offre : réussir le concours d'entrée de l'ia school et finaliser votre inscription à l'école. un chargé d'admission vous contactera dans les meilleurs délais.

l'alternance au sein de l'ia school, c'est avant tout une formation diplômante reconnue par l'etat et complètement gratuite pour l'étudiant(e), alliée à une expérience en entreprise rémunérée

missions :
-  participer à la conception, au développement et à la maintenance des pipelines de données, en utilisant des technologies et des outils tels que hadoop, spark, python, sql, etc.
-  collecter, nettoyer et traiter les données provenant de différentes sources, en veillant à leur qualité et à leur intégrité.
-  contribuer à la modélisation de données et à la création de schémas pour assurer une structure cohérente et une bonne performance des bases de données.
-  collaborer avec les équipes métier pour comprendre leurs besoins en matière de données et proposer des solutions techniques appropriées.
-  optimiser les processus existants pour améliorer l'efficacité et la fiabilité des flux de données.
-  effectuer des analyses de données et générer des rapports pour aider à la prise de décision et à l'identification de tendances.
-  veiller à la conformité des pratiques de gestion des données avec les réglementations en vigueur, telles que le rgpd.",strasbourg - 67,https://www.hellowork.com/fr-fr/emplois/49470420.html
ab7db88782c8eaf2bf36500efa716bc3,hellowork,axa investment managers,2024-06-24,business data analyst h/f,cdi,,"partagez votre expertise unique

nous accueillons différentes combinaisons de compétences et d'expériences.

vos diplômes et expériences :
-   formation de type bac +5 (université ou école de commerce)
-   au moins une première expérience dans un établissement financier
-   gestion de manière industrialisée de données financières, particulièrement celles dédiées à la gestion d'actifs

vos connaissances et compétences :
-   connaissance des instruments financiers (modélisation, fonctionnement, etc.)
-   capacité à communiquer activement et de manière appropriée vers les clients et vers les fournisseurs de données
-   connaissance avancée sur excel, sql, python et outils de meta data management
-   anglais courant et financier
-   bonne connaissance du fonctionnement d'un asset manager et/ou compagnie d'assurance

nous aimerions en savoir plus sur vous ! envoyez-nous votre cv.","la defense, paris - hybride

permanent

axa im est un gestionnaire d'actifs international faisant partie du groupe axa, leader mondial de l'assurance. notre équipe comprend de nombreuses compétences et expériences pour mieux répondre aux besoins de nos clients.

votre rôle de business data analyst sera rattaché au head of axa solution et vous ferez partie du département axa im global coo - investment support.

decouvrez votre opportunité

le business data analyst est le garant de :
-  la qualité des données administrées pour les clients axa, en maintenant le support opérationnel (axa entités, auditeurs, risk, axa) grâce notamment aux outils innovants.
-  de la mise en place de solutions de manière transverses (business, fonctionnelle, technique) et cohérentes avec la politique data d'axa im, pour toute évolution liée à la data.
-  du respect du niveau de service avec le client notamment via à vis du groupe axa

vos rôles et responsabilités :

1- expertises-en data management
-  développer une connaissance transversale des familles des données (définitions, modélisation des instruments financiers, fournisseurs de données, règles métier etc.)
-  développer une connaissance approfondie et transversale des modèles de données implémentés chez data management, et des applications (fonctionnalités, contrôles etc.)
-  développer une connaissance approfondie des flux de données et du cycle de vie de chaque donnée et des types de valorisations des instruments financiers.

2- analyse et contrôle de la qualité
-  développer des méthodes d'analyse et de remédiations massives de la qualité de la donnée
-  exploiter les indicateurs de qualité existant, et en créer de nouveaux le cas échéant
-  opérer les contrôles qualité définis dans la data management control policy et la pricing policy ship.
-  effectuer un suivi et un contrôle de second niveau des activités de contrôle effectuées par l'équipe data management offshore (axa business services, inde) : création et suivi des kpi, participation aux gouvernances opérationnelles.
-  suivre les flux providers en collaboration avec les équipes technology, et communiquer sur de potentiels problèmes de qualité, de délais de livraison des données
-  s'assurer que les données référencées respectent les standards définis dans la politique data (notamment la procédure de modification des données)

3- support aux clients
-  répondre de façon réactive, efficace et détaillée aux demandes de support des clients (demandes d'information, de vérification, d'extractions etc.)
-  assurer, en collaboration avec les autres membres de l'équipe, la continuité du service selon les horaires définis par le manager et selon les besoins des clients
-  assurer la livraison des rapports ad hoc (closing reports, reports règlementaires ; cut-off reports etc.) selon le format convenu et les délais impartis
-  assurer les formations aux nouveaux collaborateurs d'axa im le cas échéant

4- clients & providers gouvernance
-  suivi des relations avec les data providers en collaboration avec l'équipe market data (qualité des services, coûts, nouvelles offres disponibles)
-  suivi et respect des gouvernances opérationnelles avec les clients
-  assurer une veille sur les changements annoncés/ prévus (fournisseurs de données, équipe de gestion axa im, régulateurs, changements techniques) et impactant l'activité des clients.

5- efficacité opérationnelle
-  s'assurer d'une bonne compréhension des besoins exprimés par les clients et anticiper les impacts potentiels
-  développer une hauteur de vue permettant de challenger les processus opérationnels et l'impact business.
-  simplifier et rationnaliser les contrôles existants et identifier les nouveaux contrôles à mettre en place
-  définir, proposer et mettre en place de nouveaux contrôles pour équipes onshore (paris) et offshore (inde)
-  contribuer au suivi des activités offshore dans un but d'amélioration permanent des processus de production

6- documentation
-  maintenir à jour la documentation opérationnelles (procédures, documentation de processus, service level agreement avec les clients et/ou les fournisseurs de données).
-  assurer le compte-rendu des gouvernances dédiées (support, projets, clients...)",puteaux - 92,https://www.hellowork.com/fr-fr/emplois/52425468.html
9e022b74141f291a056cb4c7fec09397,hellowork,agap2 it,2024-06-24,data analyst - engineer h/f,cdi,,"expérience avérée en tant que data analyst ou data engineer, avec une spécialisation experte en power bi

compétences solides en migration de solutions vba (excel) vers power bi

connaissance approfondie des outils de gestion de la qualité des données, sharepoint et datalake

compétences en gestion de projets agiles, avec une expérience pratique de la méthodologie scrum ou similaire

diplôme universitaire en informatique, gestion de données, ou domaine connexe","analyser et définir les besoins en données des différentes équipes métier

concevoir et développer des solutions de reporting et d'analyse de données avec power bi, en transformant des données brutes en insights exploitables

migrer des solutions existantes en vba (excel) vers power bi, assurant une transition fluide et efficace

superviser la qualité des données, en utilisant des outils de gestion de la qualité de la donnée, intégrés avec sharepoint et datalake

collaborer avec les équipes de développement et les parties prenantes pour garantir l'alignement des solutions développées avec les besoins métier

documenter les processus de migration et de développement, créant des guides et des formations pour les utilisateurs finaux

participer à l'amélioration continue des processus et des méthodologies de gestion et de traitement des données

assurer une communication transparente et régulière avec les parties prenantes internes et externes",gironde - 33,https://www.hellowork.com/fr-fr/emplois/50796181.html
87834d7ca090ba94d4c775e4927aa2fd,hellowork,la marine nationale,2024-06-24,data analyst rh h/f,cdd,,"diplôme de niveau 6 ou 7 dans le domaine de la data ou de la rh ;
bonne connaissance du pack office, en particulier d'excel (vba)
appétence pour les outils statistiques et de datavisualisation (qliksense)
la connaissance d'un langage informatique est un plus (python)
qualités professionnelles, intellectuelles et personnelles requises :
esprit d'initiative, et autonomie ;
sens de l'analyse et de la synthèse ;
organisation et méthode ;
sociabilité, travail en équipe.

pré-requis :

savoir nager
être de nationalité française
avoir accompli sa journée défense et citoyenneté (jdc - ex japd)
être physiquement et médicalement apte
être âgé de 21 à moins de 30 ans au 1er janvier de l'année de recrutement
age(s) :
entre 18 et 26 ans (voa/vac, formations, commissariat, maistrance)
27 à 33 ans (osc, commissariat, osc ops, maistrance)

parcours de recrutement :

candidature sur lamarinerecrute.fr
entretien de motivation
tests d'aptitudes
entretien avec l'unité
affectation en unité","le poste est au sein du bureau « etudes, pilotage et prospective » (e2p) composé de quatre sections : pré-recrutement, data, formation et informatique.
l'officier recruté sera le chef de la section data, composée également :

d'un volontaire officier aspirant en charge de la formation sur les outils de data ;

d'un officier marinier supérieur en charge du contrôle de gestion et pilotage ;

d'un alternant.

les missions de la section data comprennent la mise en oeuvre de la stratégie de gestion des données, le suivi des indicateurs de performance, les statistiques globales de recrutement ainsi que le développement du nouveau si de recrutement.

missions :

en tant que chef de section, il manage une équipe de 3 personnes.

activités principales :

stratégie data :

il élabore la stratégie de gestion des données des viviers de recrutement ;
il s'assure de la fiabilité des données sur l'ensemble des systèmes d'information ;
il met en place et produit des tableaux de bord adaptés à chaque acteur ;
il suit la performance des dispositifs marketing et de pré-recrutement mis en place.

développement si :
il participe au développement et au déploiement du nouveau si de recrutement en interarmées en tant qu'adjoint au référent fonctionnel.

activités annexes :

il pilote des projets de génération de nouveaux viviers :
en interne le « e-cirfa », une entité spécialisée dans le sourcing (5 personnels militaires)
en externe le marché avec un cabinet de recrutement.

lieu du poste :

poste basé à paris (fort neuf de vincennes, paris 12) jusqu'à l'été 2024 puis à tours (base de défense).

formation initiale d'officiers de 4 semaines à l'ecole navale - lanvéoc (29).

rémunération :",paris 1er - 75,https://www.hellowork.com/fr-fr/emplois/52440867.html
b1d7363a8b5bac6f61112bfaacf57e1c,hellowork,bnp paribas,2024-06-24,stage - data analyst h/f,stage,télétravail partiel,,"stage - data analyst h/f - 6 mois

missions, équipe et environnement de travail, ça donne quoi ?

le poste est à montreuil, au sein de la maison des flux. le département cash management regroupe plusieurs équipes aux métiers très divers, tous regroupés au sein d'un même bâtiment.

ces équipes (commerciales, produits, marketing, communication, techniques, support, moa, advisory, implémentation...) collaborent quotidiennement pour améliorer les méthodes de gestion de trésorerie des entreprises clientes.  
 
vous serez installé avec l'équipe pmd (proposal management desk), équipe internationale composée de 10 collaborateurs qui répond aux appels d'offre cash management, ce qui vous permettra d'évoluer dans un environnement tourné clients et multiculturel, mais aussi convivial et bienveillant.

vous aurez l'occasion de collaborer régulièrement avec les diverses équipes du département cash management.

dans le cadre de votre fonction, vous serez amené à mettre en place un nouvel outil de workflow pour les demandes rfp (request for proposal) en provenance des commerciaux. cet outil sera basé sur la suite de microsoft (teams, forms, power bi, power automate) déployé au sein de bnp paribas et permet aux commerciaux d'effectuer des demandes aux équipes proposal faisant suite à la réception de rfp des clients du cash management.  
 
en parallèle de cela, vous participerez à la mise en place de l'intelligence artificielle générative au sein de l'équipe proposal management. 
 
en étroite collaboration avec l'équipe de data scientists spécialisés en cash management, vous aiderez à intégrer l'ia générative au sein de l'équipe, afin de renforcer l'efficacité des réponses aux demandes de propositions commerciales (rfp).

cette mission consistera notamment à examiner si les solutions d'ia génératives propriétaires, comme copilot (microsoft), ou celles développées au sein du groupe bnp (llm as a service, rag as a service), correspondent bien aux besoins des opérationnels métier.

vous serez également chargé d'analyser et de reporter les répercussions et impacts de ces technologies sur les opérations courantes. 
 
si la partie commerciale vous intéresse aussi, vous pourrez aussi participer à la mise à jour de la base de données produits de l'équipe.

nos tuteurs et tutrices se forment en continu pour mieux vous accompagner dans toutes les composantes de votre alternance, toujours avec bienveillance.  
une partie de leur temps de travail est d'ailleurs dédiée à votre encadrement : conseils de méthodes de travail, aide à la maîtrise du temps, développement d'une posture professionnelle... de quoi vous sentir bien dès votre arrivée !

trois temps forts d'évaluation de votre alternance sont prévus, à l'issue de votre période d'essai, à mi-parcours et en n de contrat.

ce stage, basé à montreuil sous bois, est à pourvoir pour une durée de 6 mois.

vos perspectives d'évolution ?

ce stage vous permettra d'acquérir une vision transverse du cash management, d'avoir une première expérience de la gestion de projet, du développement et de la mise en place de l'intelligence artificielle avec un cas d'utilisation concrète dans le monde bancaire. 
 
vous serez à la tête d'une compétence globale et transversale, tant technique que métier. vous serez également en mesure d'apprécier les besoins et contraintes tant coté client que coté bancaire et devenir un interlocuteur incontournable du cash management. 
 
vous serez très autonome.

d'autres opportunités pourront s'offrir à vous, favorisant votre insertion professionnelle : 
           -   le graduate programme vous permet de booster votre avenir, de développer vos compétences et votre leadership grâce à des missions à responsabilité ; 
           -   le volontariat international en entreprise vous donne l'opportunité d'enrichir votre parcours avec une expérience internationale unique de 12 à 24 mois.

travailler au sein de bnp paribas, c'est :

un package et des avantages :  
          -   une gratification mensuelle brute attractive, supérieure au minimum prévu par la loi  
          -   un accès au restaurant d'entreprise ou à des tickets restaurant 
          -   des activités sociales et culturelles via le comité d'entreprise 
          -   en fonction de l'environnement, le télétravail peut être possible et est à organiser avec le tuteur selon les règles de l'entreprise  
          -   cinq jours de révisions pour vos examens si vous êtes en contrat d'apprentissage 
 
nos alternants et alternantes nous recommandent depuis une dizaine d'années avec le label happy trainees ! 
 
rejoignez un groupe engagé et prenez part à notre grand projet de transformation vers la construction d'un monde plus durable.  découvrez nos engagements pour notre clientèle et la société.  
 
engagez-vous à nos côtés sur votre temps professionnel, à travers notre programme onemillionhourstohelp.

etes-vous notre prochain stagiaire data analyst h/f ?

vous préparez un diplôme master ou équivalent (>4 ans) reconnu rncp en école de commerce / école d'ingénieur ou équivalent universitaire avec une spécialisation en data analyse/data scientist, intelligence artificielle et/ou en master management des systèmes d'information

votre niveau en anglais est courant.

vous avez des connaissances en connaissances en matière de data, analyse de données, conception et présentation des produits et services, modèles prédictifs, data processing, développement informatique.

et vous maitrisez les outils ihm javascript, data viz blending analytics power bi, gestion des bases de donnees standard sql, pack ms office microsoft excel, pack ms office microsoft word, pack ms office microsoft powerpoint, pack ms office microsoft onenote, langage it python

votre adaptabilité et votre capacité à collaborer vous permettent de créer des liens de confiance et satisfaire vos clients.  ajoutez à cela un bon sens de l'organisation et une bonne capacité d'analyse pour finir de nous convaincre !

processus de recrutement

si votre cv est retenu par notre équipe de recrutement, vous passerez des tests en ligne, puis un à deux entretiens au maximum avec des managers opérationnels.  
 
n'oubliez pas d'indiquer sur votre cv : 
-  la formation que vous préparez dans le cadre de votre stage / alternance 
-  la durée et vos disponibilités 
-  votre mobilité géographique 
 
besoin de conseils pour préparer votre candidature ? cliquez ici !  
 
si vous êtes en situation d'handicap, vous pouvez envoyer votre cv et lettre de motivation à ****@****.**.

dans un monde qui change, la diversité, l'équité et l'inclusion sont des valeurs clés pour le bien-être et la performance des équipes. chez bnp paribas, nous souhaitons accueillir et retenir tous les talents sans distinction : c'est ainsi que nous construirons, ensemble, la finance de demain, innovante, responsable et durable.

enfin, nous attachons une importance particulière à ce que nos futurs collaborateurs agissent au quotidien avec responsabilité éthique et professionnelle.",paris - 75,https://www.hellowork.com/fr-fr/emplois/52422323.html
4dc8724ad101b00be2159f45203c0ed0,hellowork,leasecom,2024-06-24,data analyst alternance h/f,alternance,,"titulaire d'un bac +3 et en préparation d'un bac +5, vous disposez d'une maîtrise de sql, vous avez un esprit de synthèse et d'analyse, vous avez une grande capacité d'adaptation et une véritable curiosité technologique.
outils : talend (etl) / qlik sense (reporting)
connaissances sql
conditions :
-   type de contrat : contrat d'apprentissage
-   tickets restaurants, mutuelle famille, rtt
-   remboursement titre de transport à 50%
-   localisation : carquefou - véhiculé pour se rendre dans nos locaux

vous hésitez encore ?
leasecom c'est aussi :
* un collectif rse et une labellisation « positive company »
* une démarche de labellisation classements happyindex®atworkchoosemycompany
* un cadre de travail agréable et des activités riches et stimulantes
* un parcours d'intégration ou nous serons aux petits soins pour vous
* des parcours de formation pour que vous soyez toujours opérationnels
* des perspectives d'évolution
* de supers événements toute l'année
* une ouverture de tous nos postes aux salariés reconnus travailleurs handicapés

et enfin un process de recrutement ultra rapide !","rattaché(e) au pôle data, nous vous proposons de rejoindre notre équipe si où vous aurez pour principales missions le traitement d'analyse de base de données de nature commerciale, de données financières et du back office prévisionnel.
vous serez accompagné(e) par votre tuteur tout au long de votre alternance pour apprendre le métier de data analyst.
a ce titre vous participerez pleinement à la vie de l'équipe et vous prendrez part à diverses missions : 
* développement, évolution et maintenance des flux de synchronisation etl entre les différents outils.
* mise en place de reporting et à l'analyse des données issues du datamart.
* à travailler sur les différents projets de développement de l'entreprise (études des nouvelles innovations bi dans le domaine du cloud, big data).",carquefou - 44,https://www.hellowork.com/fr-fr/emplois/52453519.html
b5c07d07e30acf87ce25c2ce61203f64,hellowork,leasecom,2024-06-24,data analyst en alternance h/f,alternance,,"profil :
* vous êtes étudiant (e) de bac +4/5 en école d'ingénieurs (type ensai, ensae, centrale...) avec une spécialisation en data analytics, data science ou mathématiques.
* vous maîtrisez des outils bureautiques tels que word, excel, et powerpoint.
* vous avez des qualités de rédaction et d'expression orale.
* vous êtes reconnu pour votre rigueur, votre autonomie, votre aisance relationnelle votre capacité à travailler en équipe, ainsi que pour vos qualités d'analyse et de synthèse.

conditions :
·       type de contrat : contrat d'apprentissage de 12 à 24 mois
·       tickets restaurants, 37h hebdo, 10 à 12j de rtt / an, remboursement à 50% du titre de transport.
·       localisation : paris 15eme

vous hésitez encore ?
leasecom c'est aussi :
* un collectif rse et une labellisation « positive company »
* une démarche de labellisation classements happyindex®atworkchoosemycompany
* un cadre de travail agréable et des activités riches et stimulantes
* un parcours d'intégration ou nous serons aux petits soins pour vous
* des parcours de formation pour que vous soyez toujours opérationnels
* des perspectives d'évolution
* de supers événements toute l'année
* une ouverture de tous nos postes aux salariés reconnus travailleurs handicapés

et enfin, un process de recrutement ultra rapide !","la direction des opérations envisage de créer une équipe analytics qui jouera un rôle central dans la qualité de la donnée, sa cohérence et son homogénéité, dans l'accompagnement au développement commercial, dans l'automatisation de process au travers d'un pilotage rigoureux de la donnée, et enfin dans la gestion des risques (opérationnels et financiers) de l'entreprise. 
l'équipe analytics aura notamment pour mission de :
* centraliser et répondre aux besoins en données de l'entreprise à des fins de reporting, pilotage des activités (business intelligence / customer intelligence), 
* innover en utilisant les données de leasecom de manière statistique afin d'automatiser et d'optimiser les process,
* reprendre la gestion du paramétrage de nos grilles de score et travailler à l'évolution de la vision du risque au sein de la société,
* garantir la qualité, fiabilité des données émanant du data mart créé par l'équipe. l'ensemble des données de ce data mart sont reprises dans le data catalogue créé et maintenu par cette équipe,
* garantir la gouvernance de la donnée dans l'entreprise.

la raison d'être de cette équipe est de garantir la qualité des données et la pertinence des modèles de score utilisés dans l'entreprise, et d'innover en intégrant des nouvelles techniques de modélisations
l'objectif à terme est de piloter par la data l'ensemble de l'entreprise.
au sein de cette équipe l'alternant data analyst aura comme missions principales :
* analytics :
  - concevoir, développer et maintenir des modèles de scoring afin optimiser la performance des process et l'automatisation, notamment reprise du score d'octroi et amélioration du gini et création d'un score pour les partenaires en définissant des partenaires type.
 
* qualité de données
  - participer à la définition et la mise en oeuvre des méthodes et outils standards d'évaluation de la qualité et de mise en qualité des données.
  - collaborer à la mise en place d'une gouvernance autour de la data
  - participer à la conception, développement et maintien des dispositifs de qualités de données permettant de favoriser les contrôles de qualités en amont
 
* business intelligence
  - collaborer avec les parties prenantes pour identifier et comprendre les besoins de l'entreprise et les traduire en besoins analytics.
  - concevoir, développer et maintenir des modèles de données, des tableaux de bord et des rapports afin de fournir des informations exploitables et personnalisées aux métiers afin d'être dans l'anticipation

alors, prêt à relever le défi ?",paris 15e - 75,https://www.hellowork.com/fr-fr/emplois/52453487.html
dbccd42274ba855558c445541416e5ed,hellowork,enedis,2024-06-24,data analyst en ressources humaines h/f,alternance,télétravail occasionnel,"étudiant(e) en statistiques, informatique, sciences des données ou domaine connexe.
connaissance et utilisation de power bi (l'expérience préalable est un plus notamment en dataviz et data analyse).
compétences en analyse de données et en gestion de bases de données.
capacité à travailler de manière autonome et en équipe.
capacité à résoudre des problèmes et à s'adapter rapidement.

ce que vous allez apprendre :
expérience pratique en analyse de données rh et en résolution de problèmes.
collaboration au sein d'une équipe professionnelle et dynamique.
possibilité de contribuer de manière significative à l'amélioration des processus de recrutement.

postulez en joignant votre cv, votre lettre de motivation personnalisée & vos derniers bulletins de note.
enedis ouvre ses postes à toutes les compétences, toutes les énergies et toutes les personnalités sans exclusion.
conformément aux engagements pris par enedis en faveur de l'accueil et de l'intégration des personnes en situation de handicap, cet emploi est ouvert à toutes et à tous sous réserve de l'aptitude médicale délivrée par la médecine du travail.","au sein de l'équipe recrutement enedis, nous accueillons pour notre site de douai :1 stagiaire en tant que data analyst. vous travaillerez en étroite collaboration avec notre équipe pour développer un tableau de bord de recrutement innovant à l'aide de power bi. cette opportunité de stage offre un environnement d'apprentissage dynamique, une expérience pratique en analyse de données et en ressources humaines et la possibilité de contribuer à l'optimisation de nos processus de recrutement.
vos missions & responsabilités :
collaborer avec l'équipe d'encadrants pour comprendre les besoins en matière de suivi du recrutement et de pilotage d'activité.
contribuer à l'élaboration d'un cahier des charges détaillé pour exploiter les données issues du si officiel.
créer des recettes pour le tableau de bord, en veillant à la qualité et à la sécurité des données.
concevoir, développer et mettre en oeuvre un tableau de bord interactif en utilisant power bi.
collecter, nettoyer, organiser et calculer automatiquement les données sur power bi.
analyser les données et fournir des indicateurs visant à améliorer les processus de recrutement.
collaborer avec l'équipe pour assurer une adoption efficace du tableau de bord et proposer des évolutions complémentaires pertinentes.",douai - 59,https://www.hellowork.com/fr-fr/emplois/52443654.html
b06bdf4fba30370ea1602d4924974445,hellowork,matmut,2024-06-24,alternance - data analyst h/f,alternance,,"et si c'était toi ?

tu es étudiant(e) et tu souhaites intégrer un master dont la spécialité est l'étude et l'analyse des données data/sas.

tu es en mesure d'analyser des sources d'informations (data/sas) liées à un domaine d'activité en particulier et d'utiliser les outils de recherche, de veille et de collecte d'informations.

tu es une personne rigoureuse et capable de faire preuve de discrétion.

tu disposes de capacités d'analyse, de synthèse, d'adaptation et d'organisation.

tu as envie d'un employeur mutualiste, engagé, proche de ses sociétaires et de ses collaborateurs ?

à la matmut, nous croyons que sens et ambition sont indissociables. notre mutualisme, ancré dans la réalité, agit et met en mouvement chacune et chacun d'entre nous. pour répondre aux besoins de nos 4, 5 millions de clients sociétaires et 6 500 collaborateurs, nous nous adaptons chaque jour aux évolutions de la société.
groupe complet d'assurance, les valeurs mutualistes sont à la base de notre fonctionnement. notre modèle, sans actionnaires, fait partie de notre adn depuis plus de 60 ans. chacun d'entre nous met ainsi son énergie et son expertise au profit du bien commun.

concrètement, nous travaillons au service et avec nos clients sociétaires, qui contribuent à la prise de décision et à notre stratégie de développement. chacun d'entre nous s'implique à leurs côtés. chacun d'entre nous reste proche d'eux, notamment avec nos 480 agences partout en france. ensemble, nous agissons pour que la société soit plus solidaire, plus inclusive, et plus active face aux changements climatiques.

toi aussi, tu partages ce sens de l'engagement ?

alors échangeons !

a compétences égales, ce poste est ouvert aux travailleurs en situation de handicap ou assimilés au sens de l'article l. 5212-13 du code du travail. l'ues matmut s'engage en faveur de la diversité, l'égalité professionnelle, l'emploi des travailleurs handicapés.","en recherche d'une alternance pour 2024 ?

rattaché(e) à la direction anti-fraude, tu occuperas le poste de data analyst en alternance.

ton quotidien ?

dans le cadre de la réalisation d'études, tu auras à recueillir, centraliser et analyser :

-  des données quantitatives et qualitatives
-  et/ou des informations utiles pour l'appréciation d'une situation

-  exploiter des données chiffrées afin de faire émerger des informations lisibles et pertinentes permettant ladite appréciation d'une situation
-  vérifier la fiabilité des informations collectées et la pertinence des résultats
-  recueillir et centraliser les besoins en termes de données
-  rédiger et mettre en forme des rapports d'études
-  effectuer un reporting de son activité à la hiérarchie.",rouen - 76,https://www.hellowork.com/fr-fr/emplois/52438645.html
6270f97e4265f8225691fa2ee49081fd,hellowork,carrefour,2024-06-24,data analyst - en alternance h/f,alternance,télétravail partiel,,"vous cherchez à travailler dans une entreprise dynamique où votre travail rime avec impact social et environnemental ? bienvenue chez nous !

carrefour recherche un(e) :

data analyst - en alternance (f/h)
vos missions- vous participerez au déploiement des nouvelles technologies et des nouveaux processus autour d'une approche data centric.
-  recueil et extraction des sources de données pertinentes et de qualité pour traduction ensuite en données statistiques
-  traitement, exploitation et intégration des données dans un data warehouse (entrepôt de données)
-  création de dashboards, mise en place de kpis et reporting des performances pour donner une vision cohérente des résultats aux différentes équipes métiers
-  mise en place de process/requêtes et automatisation
-  production d'analyses métiers et de recommandations
-  vous devrez avoir un sens critique pour remettre en cause l'existant et proposer de nouvelles approches.
-  vous serez amené à appréhender des technologies liées à l'analyse de données autour d'un contexte avec une forte volumétrie.
votre profil
-  de formation bac +3 minimum en filière mathématiques, statistiques ou informatique.
-  vous souhaitez préparer un diplôme de niveau bac +4 - bac +5 en alternance.
-  vous êtes curieux, rigoureux, autonome et savez être force de proposition avec une appétence pour l'analyse de données, la bi, le changement et l'innovation.
-  vous êtes à l'aise avec les outils sql, python, javascript. la connaissance de l'environnement gcp est un plus.
-  vous aimez travailler en mode projet sur des sujets nombreux et variés.
-  votre intégration dans les équipes nécessite des qualités de communication, une écoute active et un bon relationnel ainsi que des capacités d'analyse, de précision et de synthèse.

informations complémentaires :
-  lieu : massy, gare rer b et rer c
-  date de début : 02/09/2024
-  durée : 1 ou 2 ans
-  remboursement des frais de transport à hauteur de 50%
-  un accès à un large choix de restauration au sein du campus

chez carrefour, nous avons à coeur de ne passer à côté d'aucun talent et sommes fiers de compter des équipes représentatives de la société dans son ensemble. nous encourageons ainsi tous types de profils à postuler à cette offre et garantissons un processus de recrutement dénué de toutes formes de discriminations.",massy - 91,https://www.hellowork.com/fr-fr/emplois/50842153.html
f29082f2063c17516caa0854666c3afd,hellowork,filhet allard,2024-06-24,data analyst sap bi h/f,cdi,télétravail partiel,"vous avez une formation en statistique/informatique et bénéficiez d'une  expérience d'au moins 2  ans sur l'outil sap bi.
vous maîtrisez sap business object  (plateforme sap businessobjects bi 4.3) : bi (webi/console d'administration cmc) + universe design tool,
la connaissance de sas est un plus.

avantages
ce que nous offrons :
-  des locaux modernes comprenant : restaurant d'entreprise, salle de sport équipée avec des cours collectifs (yoga, cardio boxe...), parking gratuit et mise à disposition d'une application de covoiturage (karos) ;
-  possibilité de télétravail jusqu'à 2 jours par semaine ;
-  package : 12 jours de rtt, prime de participation (jusqu'à 1, 5 mois de salaire ces deux dernières années), prise en charge de la mutuelle à 66%, prévoyance avec des garanties confortables et retraite supplémentaire ;
-  flexibilité des horaires ;
-  comité d'entreprise offrant de nombreux avantages : chèques vacances/cadeaux et réductions pour les activités sportives et culturelles (cinéma, concerts, matchs...) ;
-  réductions sur les produits d'assurance amv.
le groupe filhet-allard s'engage en matière de diversité et d'égalité professionnelle, tous ses postes sont ouverts aux personnes en situation de handicap.","l'équipe statistique, composée de 4 personnes, a pour mission de répondre aux demandes de statistiques et d'études formulées par les différents entités du groupe.
en contact avec les responsables de service, elle met à leur disposition des reportings ou études spécifiques sur des sujets variés (étude de sinistralité, création de listing...).
pour compléter cette équipe, nous créons un poste de data analyst sap bi.
en tant qu'expert sap bi, vous aurez pour missions :
la mise en place du nouveau portail groupe (sap bi)  : création et modifications des univers, mise en place de la sécurité...
la mise en place de reporting et l'optimisation des requêtes existantes : définition en amont des besoins avec les métiers
le maintient et l'évolution des développements réalisés par le prestataire sur fa iard
la participation aux études du service, notamment avec les métiers amv dans le cadre de la refonte de leurs suivis
l'accompagnement de l'équipe dans leur montée en compétence sur l'outil",mérignac - 33,https://www.hellowork.com/fr-fr/emplois/49433567.html
